,Date,Open,High,Low,Close,Volume
204,29/09/2023,3040.0,3058.350098,3005.25,3023.550049,2698016
205,03/10/2023,3040.5,3077.449951,2995.100098,3073.25,3254492
206,04/10/2023,3064.100098,3064.100098,2990.050049,3027.75,3100946
207,05/10/2023,3032.550049,3114.899902,3032.550049,3096.050049,3413447
208,06/10/2023,3114.949951,3114.949951,3073.149902,3093.699951,1898118
209,09/10/2023,3075.0,3085.0,3055.550049,3074.699951,1181760
210,10/10/2023,3073.850098,3099.0,3072.149902,3076.0,1551789
211,11/10/2023,3090.0,3110.0,3084.399902,3088.699951,2066921
212,12/10/2023,3094.0,3105.050049,3067.050049,3081.75,1870280
213,13/10/2023,3067.75,3099.0,3063.5,3089.600098,1437808
214,16/10/2023,3098.949951,3113.25,3074.699951,3101.899902,818794
215,17/10/2023,3109.899902,3114.199951,3063.0,3066.300049,1847182
216,18/10/2023,3068.649902,3079.149902,3037.149902,3045.600098,1350839
217,19/10/2023,3025.600098,3069.899902,3007.149902,3054.399902,1599104
218,20/10/2023,3039.949951,3056.25,2977.300049,3012.350098,1667471
219,23/10/2023,3003.0,3006.899902,2949.0,2958.300049,1614030
220,25/10/2023,2959.0,2965.5,2910.300049,2916.100098,2108353
221,26/10/2023,2906.0,2916.149902,2857.050049,2864.600098,3286109
222,27/10/2023,2864.649902,2910.550049,2857.649902,2901.899902,2399538
223,30/10/2023,2899.199951,2932.0,2856.149902,2926.350098,1693052
224,31/10/2023,2929.949951,2951.550049,2907.949951,2929.050049,1556467
225,01/11/2023,2947.449951,2983.149902,2871.050049,2895.300049,3875595
226,02/11/2023,2935.0,2937.850098,2903.199951,2918.100098,1451606
227,03/11/2023,2934.0,2948.050049,2905.0,2911.25,1136175
228,06/11/2023,2933.0,2979.0,2927.25,2975.449951,1235499
229,07/11/2023,2970.0,2983.600098,2956.100098,2961.300049,1112206
230,08/11/2023,2974.699951,3002.75,2961.0,2996.449951,1013438
231,09/11/2023,3003.0,3028.699951,2997.0,3024.850098,1719911
232,10/11/2023,3021.050049,3044.0,3005.25,3033.25,947753
233,13/11/2023,3050.0,3054.350098,3031.649902,3048.5,531769
234,15/11/2023,3062.350098,3071.050049,3055.0,3064.949951,1160184
235,16/11/2023,3057.949951,3082.100098,3045.0,3051.149902,1597607
236,17/11/2023,3050.0,3115.449951,3045.149902,3109.0,1325050
237,20/11/2023,3095.100098,3111.949951,3076.199951,3088.800049,1231164
238,21/11/2023,3088.5,3099.0,3062.449951,3074.850098,1884782
239,22/11/2023,3074.850098,3088.649902,3062.5,3082.300049,1104208
240,23/11/2023,3080.0,3088.0,3031.050049,3045.649902,1514688
241,24/11/2023,3050.0,3067.0,3039.600098,3054.25,915121
242,28/11/2023,3054.0,3059.149902,3035.0,3050.0,1210508
243,29/11/2023,3050.0,3089.899902,3049.0,3083.75,1801107
244,30/11/2023,3076.300049,3124.550049,3058.699951,3109.199951,3131624
245,01/12/2023,3129.949951,3197.949951,3121.050049,3190.649902,2112908
